,Suburb,Number of Rooms,Distance,Number of Bedroom,Bathroom,YearBuilt,"Price in $1,000,000",Population,Education Score,State,State Rank
10567,Carrum Downs,3,34.9,3.0,1.0,1970.0,0.51,21976,938,VIC,421
10568,Carrum Downs,3,34.9,3.0,2.0,1998.0,0.55,21976,938,VIC,421
10569,Caulfield North,4,7.8,4.0,1.0,1915.0,1.545,16903,1158,VIC,2796
10570,Caulfield South,3,8.7,3.0,2.0,1950.0,1.53,12328,1140,VIC,2762
10571,Caulfield South,2,8.7,2.0,1.0,1943.0,1.101,12328,1140,VIC,2762
10572,Chadstone,3,11.7,3.0,1.0,1960.0,1.3,9552,1085,VIC,2570
10573,Cheltenham,3,17.9,3.0,2.0,2017.0,0.875,23992,1072,VIC,2459
10574,Clifton Hill,2,3.6,2.0,1.0,1890.0,1.01,6606,1177,VIC,2819
10575,Coburg,2,6.7,2.0,1.0,1900.0,0.857,26574,1091,VIC,2586
10576,Coolaroo,4,17.4,4.0,2.0,1950.0,0.55,3193,871,VIC,50
10577,Craigieburn,4,20.6,4.0,2.0,2009.0,0.75,65178,968,VIC,879
10578,Craigieburn,3,20.6,3.0,2.0,2013.0,0.53,65178,968,VIC,879
10579,Craigieburn,3,20.6,3.0,1.0,1990.0,0.54,65178,968,VIC,879
10580,Craigieburn,4,20.6,4.0,2.0,2014.0,0.6195,65178,968,VIC,879
10581,Craigieburn,3,20.6,3.0,2.0,2011.0,0.43,65178,968,VIC,879
10582,Croydon,4,23.0,4.0,2.0,2009.0,1.22,28608,1021,VIC,1775
10583,Croydon,3,23.0,3.0,1.0,1965.0,0.676,28608,1021,VIC,1775
10584,Dallas,3,14.0,3.0,1.0,1960.0,0.434,6762,889,VIC,99
10585,Dandenong North,3,24.7,3.0,2.0,1975.0,0.69,22550,953,VIC,648
10586,Dandenong North,4,24.7,4.0,2.0,1999.0,0.85,22550,953,VIC,648
10587,Deer Park,4,14.8,4.0,2.0,2009.0,0.545,18145,922,VIC,282
10588,Diamond Creek,4,21.8,4.0,2.0,2004.0,1.1,12503,1049,VIC,2174
10589,Dingley Village,4,22.2,4.0,2.0,1980.0,0.8835,10495,1021,VIC,1779
10590,Dingley Village,3,22.2,3.0,2.0,1970.0,0.9,10495,1021,VIC,1779
10591,Dingley Village,3,22.2,3.0,2.0,1975.0,0.87,10495,1021,VIC,1779
10592,Dingley Village,3,22.2,3.0,2.0,1970.0,0.88,10495,1021,VIC,1779
10593,Doncaster East,3,14.3,3.0,1.0,1960.0,1.61,30926,1075,VIC,2485
10594,Doreen,3,25.9,3.0,2.0,2014.0,0.537,27122,1011,VIC,1602
10595,Doreen,3,25.9,3.0,2.0,2010.0,0.53,27122,1011,VIC,1602
10596,Doreen,6,25.9,6.0,3.0,2012.0,0.97,27122,1011,VIC,1602
10597,Elsternwick,4,7.2,4.0,2.0,1925.0,2.2,10887,1146,VIC,2775
10598,Elsternwick,3,7.2,3.0,2.0,1890.0,2.1,10887,1146,VIC,2775
10599,Elsternwick,3,7.2,3.0,2.0,1890.0,2.235,10887,1146,VIC,2775
10600,Eltham,4,18.0,4.0,2.0,1992.0,1.135,18847,1097,VIC,2640
10601,Elwood,4,7.2,4.0,3.0,1930.0,1.92,15153,1154,VIC,2790
10602,Endeavour Hills,4,28.5,4.0,3.0,2001.0,1.09,24455,990,VIC,1193
10603,Epping,3,19.6,3.0,2.0,2010.0,0.6,33489,960,VIC,738
10604,Epping,5,19.6,5.0,2.0,2001.0,0.67,33489,960,VIC,738
10605,Essendon,3,7.5,3.0,1.0,1960.0,1.725,21240,1102,VIC,2667
10606,Essendon,4,7.5,4.0,2.0,1950.0,1.5,21240,1102,VIC,2667
10607,Essendon,3,7.5,3.0,1.0,1990.0,0.818,21240,1102,VIC,2667
10608,Essendon,5,7.5,5.0,3.0,2016.0,1.556,21240,1102,VIC,2667
10609,Fawkner,3,13.1,3.0,2.0,1960.0,0.75,14274,982,VIC,1057
10610,Fawkner,3,13.1,3.0,2.0,1960.0,0.74,14274,982,VIC,1057
10611,Fawkner,3,13.1,3.0,1.0,1960.0,0.6,14274,982,VIC,1057
10612,Fitzroy North,4,3.6,4.0,2.0,1890.0,1.78,12781,1171,VIC,2815
10613,Fitzroy North,4,3.6,4.0,2.0,1910.0,1.85,12781,1171,VIC,2815
10614,Footscray,2,5.1,2.0,1.0,1910.0,0.9,17131,1084,VIC,2560
10615,Gisborne,4,45.9,4.0,3.0,2017.0,0.94,10142,1050,VIC,2196
10616,Glenroy,4,11.2,4.0,1.0,1955.0,0.772,23792,1014,VIC,1652
10617,Greensborough,3,16.1,3.0,1.0,1990.0,0.81,21070,1061,VIC,2351
10618,Greensborough,4,16.1,4.0,2.0,1960.0,0.89,21070,1061,VIC,2351
10619,Greensborough,6,16.1,6.0,4.0,1980.0,0.968,21070,1061,VIC,2351
10620,Greensborough,3,16.1,3.0,2.0,1970.0,0.755,21070,1061,VIC,2351
10621,Greenvale,4,20.4,4.0,2.0,2016.0,0.64,21274,1016,VIC,1683
10622,Hadfield,4,11.2,4.0,2.0,1950.0,0.787,6269,996,VIC,1313
10623,Hawthorn,4,5.3,4.0,2.0,1890.0,2.35,22322,1169,VIC,2813
10624,Heathmont,4,21.3,4.0,2.0,2012.0,1.54,9933,1076,VIC,2496
10625,Heathmont,2,21.3,2.0,1.0,1960.0,0.91,9933,1076,VIC,2496
10626,Heathmont,3,21.3,3.0,2.0,1985.0,1.16,9933,1076,VIC,2496
10627,Hoppers Crossing,3,18.4,3.0,2.0,2002.0,0.62,37216,943,VIC,479
10628,Hoppers Crossing,3,18.4,3.0,1.0,1986.0,0.691,37216,943,VIC,479
10629,Hoppers Crossing,3,18.4,3.0,2.0,1990.0,0.63,37216,943,VIC,479
10630,Hoppers Crossing,3,18.4,3.0,1.0,1985.0,0.531,37216,943,VIC,479
10631,Hoppers Crossing,4,18.4,4.0,2.0,2000.0,0.6005,37216,943,VIC,479
10632,Ivanhoe,4,7.8,4.0,2.0,1925.0,1.95,13374,1136,VIC,2752
10633,Ivanhoe East,2,7.8,2.0,1.0,1939.0,1.49,3762,1150,VIC,2783
10634,Ivanhoe East,4,7.8,4.0,2.0,1950.0,1.93,3762,1150,VIC,2783
10635,Jacana,4,14.0,4.0,2.0,1990.0,0.6,2187,923,VIC,293
10636,Kealba,4,14.0,4.0,2.0,1990.0,0.8,3226,963,VIC,782
10637,Keilor East,3,11.7,3.0,1.0,1970.0,1.011,15078,1018,VIC,1709
10638,Keilor East,4,11.7,4.0,2.0,1980.0,1.07,15078,1018,VIC,1709
10639,Kensington,3,3.4,3.0,2.0,1891.0,1.39,10745,1146,VIC,2778
10640,Kew,4,5.4,4.0,2.0,1899.0,2.28,24499,1160,VIC,2799
10641,Kurunjang,4,31.7,4.0,2.0,2004.0,0.565,10711,893,VIC,121
10642,Langwarrin,5,41.0,5.0,3.0,1991.0,0.69,23588,974,VIC,962
10643,Lower Plenty,3,14.6,3.0,2.0,1973.0,0.8575,3962,1083,VIC,2558
10644,Lower Plenty,1,14.6,1.0,1.0,1970.0,0.53,3962,1083,VIC,2558
10645,Malvern East,4,8.4,4.0,3.0,2015.0,1.4,22296,1141,VIC,2764
10646,Malvern East,5,8.4,5.0,2.0,1925.0,2.26,22296,1141,VIC,2764
10647,Malvern East,2,8.4,2.0,1.0,1890.0,1.455,22296,1141,VIC,2764
10648,Malvern East,4,8.4,4.0,2.0,1920.0,2.325,22296,1141,VIC,2764
10649,Malvern East,2,8.4,2.0,1.0,2008.0,0.7,22296,1141,VIC,2764
10650,Malvern East,4,8.4,4.0,3.0,2008.0,2.1,22296,1141,VIC,2764
10651,Mentone,4,20.0,4.0,1.0,1970.0,1.27,13197,1082,VIC,2546
10652,Mernda,3,25.9,3.0,2.0,2010.0,0.606,23369,1007,VIC,1518
10653,Mill Park,3,17.9,3.0,1.0,2000.0,0.5305,28712,980,VIC,1026
10654,Mill Park,3,17.9,3.0,2.0,1992.0,0.722,28712,980,VIC,1026
10655,Mill Park,3,17.9,3.0,1.0,1990.0,0.615,28712,980,VIC,1026
10656,Mill Park,4,17.9,4.0,2.0,1986.0,0.8,28712,980,VIC,1026
10657,Mont Albert,3,10.2,3.0,3.0,1880.0,2.32,4948,1153,VIC,2787
10658,Moonee Ponds,3,6.2,3.0,1.0,1950.0,1.21,16224,1116,VIC,2708
10659,Moonee Ponds,4,6.2,4.0,2.0,1990.0,2.025,16224,1116,VIC,2708
10660,Moonee Ponds,3,6.2,3.0,1.0,1920.0,0.97,16224,1116,VIC,2708
10661,Moonee Ponds,3,6.2,3.0,2.0,2012.0,1.25,16224,1116,VIC,2708
10662,Mooroolbark,3,26.5,3.0,1.0,1980.0,0.62,23059,992,VIC,1238
10663,Mordialloc,5,21.5,5.0,3.0,1985.0,1.3,8886,1074,VIC,2480
10664,Mount Waverley,3,14.2,3.0,1.0,1951.0,1.33,35340,1104,VIC,2674
10665,Mulgrave,3,18.8,3.0,2.0,1970.0,0.88,19889,1042,VIC,2074
10666,Newport,2,6.2,2.0,1.0,1920.0,1.11,13658,1113,VIC,2700
10667,Newport,4,6.2,4.0,2.0,1980.0,1.465,13658,1113,VIC,2700
10668,Newport,4,6.2,4.0,2.0,1950.0,1.42,13658,1113,VIC,2700
10669,Niddrie,2,10.4,2.0,1.0,1950.0,1.275,5901,1055,VIC,2288
10670,Northcote,3,5.3,3.0,2.0,1910.0,1.68,25276,1150,VIC,2784
10671,Northcote,2,5.3,2.0,1.0,1920.0,1.235,25276,1150,VIC,2784
10672,Nunawading,3,15.4,3.0,2.0,1950.0,0.836,12413,1082,VIC,2541
10673,Oakleigh,4,12.3,4.0,2.0,1920.0,1.546,8442,1080,VIC,2530
10674,Ormond,4,11.4,4.0,2.0,1940.0,1.9,8328,1115,VIC,2705
10675,Parkdale,3,21.5,3.0,2.0,1950.0,1.37,12308,1092,VIC,2600
10676,Pascoe Vale,4,8.5,4.0,2.0,2005.0,0.81,18171,1069,VIC,2418
10677,Pascoe Vale,3,8.5,3.0,2.0,1960.0,1.17,18171,1069,VIC,2418
10678,Point Cook,4,14.7,4.0,2.0,2004.0,0.839,66781,1071,VIC,2441
10679,Point Cook,4,14.7,4.0,2.0,2010.0,0.715,66781,1071,VIC,2441
10680,Point Cook,3,14.7,3.0,2.0,2011.0,0.6565,66781,1071,VIC,2441
10681,Prahran,3,4.6,3.0,1.0,1915.0,1.646,12203,1159,VIC,2798
10682,Preston,3,8.4,3.0,2.0,1930.0,1.265,33790,1075,VIC,2487
10683,Preston,3,8.4,3.0,1.0,1945.0,1.06,33790,1075,VIC,2487
10684,Preston,2,8.4,2.0,1.0,2016.0,0.65,33790,1075,VIC,2487
10685,Preston,3,8.4,3.0,2.0,2005.0,0.86,33790,1075,VIC,2487
10686,Preston,2,8.4,2.0,1.0,1950.0,0.85,33790,1075,VIC,2487
10687,Preston,3,8.4,3.0,1.0,1920.0,0.95,33790,1075,VIC,2487
10688,Reservoir,3,12.0,3.0,1.0,1958.0,0.98,51096,1015,VIC,1674
10689,Reservoir,3,12.0,3.0,2.0,2015.0,0.99,51096,1015,VIC,1674
10690,Reservoir,3,12.0,3.0,1.0,1940.0,0.795,51096,1015,VIC,1674
10691,Reservoir,3,12.0,3.0,1.0,1950.0,0.61,51096,1015,VIC,1674
10692,Ringwood East,3,21.3,3.0,2.0,1965.0,0.902,10764,1061,VIC,2344
10693,Ringwood North,4,19.9,4.0,2.0,1985.0,0.98,9964,1078,VIC,2509
10694,Rosanna,4,8.9,4.0,2.0,1950.0,1.4,8616,1105,VIC,2680
10695,Seddon,2,5.1,2.0,1.0,1910.0,1.067,5143,1132,VIC,2744
10696,South Melbourne,2,1.9,2.0,1.0,1880.0,1.45,11548,1145,VIC,2773
10697,South Morang,4,20.5,4.0,2.0,1995.0,0.73,24989,996,VIC,1314
10698,South Morang,5,20.5,5.0,3.0,2005.0,0.92,24989,996,VIC,1314
10699,South Yarra,3,2.7,3.0,2.0,1895.0,1.595,25028,1167,VIC,2811
10700,Strathmore,3,8.2,3.0,2.0,1950.0,1.5,8980,1095,VIC,2631
10701,Sunbury,3,31.7,3.0,2.0,2010.0,0.475,38851,979,VIC,1013
10702,Sunbury,3,31.7,3.0,1.0,1980.0,0.469,38851,979,VIC,1013
10703,Sunbury,3,31.7,3.0,2.0,1970.0,0.391,38851,979,VIC,1013
10704,Sunbury,4,31.7,4.0,2.0,2009.0,0.725,38851,979,VIC,1013
10705,Sunshine,3,10.5,3.0,1.0,1950.0,0.85,9445,985,VIC,1090
10706,Sunshine,3,10.5,3.0,1.0,1956.0,0.856,9445,985,VIC,1090
10707,Sunshine North,3,10.5,3.0,1.0,1955.0,0.821,12047,932,VIC,371
10708,Sunshine North,3,10.5,3.0,1.0,1970.0,0.8705,12047,932,VIC,371
10709,Sunshine West,3,10.5,3.0,1.0,1970.0,0.69,18552,922,VIC,287
10710,Taylors Lakes,4,15.5,4.0,2.0,1980.0,0.742,15174,996,VIC,1322
10711,Taylors Lakes,4,15.5,4.0,3.0,2007.0,1.136,15174,996,VIC,1322
10712,Templestowe,5,15.5,5.0,3.0,1990.0,2.008,16966,1087,VIC,2576
10713,Templestowe,4,15.5,4.0,2.0,1980.0,1.05,16966,1087,VIC,2576
10714,Templestowe,4,15.5,4.0,2.0,2000.0,1.255,16966,1087,VIC,2576
10715,Templestowe,4,15.5,4.0,2.0,1980.0,1.475,16966,1087,VIC,2576
10716,Templestowe,5,15.5,5.0,3.0,1990.0,2.102,16966,1087,VIC,2576
10717,Templestowe Lower,4,12.4,4.0,3.0,2004.0,1.25,14098,1079,VIC,2515
10718,Templestowe Lower,3,12.4,3.0,2.0,1970.0,1.155,14098,1079,VIC,2515
10719,Templestowe Lower,4,12.4,4.0,2.0,1970.0,1.265,14098,1079,VIC,2515
10720,Thornbury,3,7.0,3.0,1.0,1940.0,0.99,19005,1117,VIC,2711
10721,Thornbury,3,7.0,3.0,1.0,1940.0,1.14,19005,1117,VIC,2711
10722,Thornbury,3,7.0,3.0,1.0,1952.0,1.192,19005,1117,VIC,2711
10723,Wantirna,4,14.7,4.0,2.0,1980.0,1.008,14237,1045,VIC,2131
10724,Warrandyte,4,21.1,4.0,3.0,1990.0,1.231,5541,1103,VIC,2672
10725,Watsonia North,4,14.5,4.0,2.0,1960.0,0.952,3799,1038,VIC,2054
10726,Werribee,3,14.7,3.0,1.0,1982.0,0.47,50027,951,VIC,600
10727,Werribee,3,14.7,3.0,1.0,1975.0,0.545,50027,951,VIC,600
10728,Werribee,3,14.7,3.0,1.0,1982.0,0.454,50027,951,VIC,600
10729,Werribee,3,14.7,3.0,1.0,1985.0,0.47,50027,951,VIC,600
10730,West Footscray,3,6.4,4.0,2.0,1930.0,0.91,11729,1078,VIC,2508
10731,Wheelers Hill,5,16.7,5.0,5.0,2016.0,2.1,20652,1077,VIC,2497
10732,Williamstown,3,6.8,3.0,1.0,1915.0,1.29,14407,1119,VIC,2718
10733,Williamstown,3,6.8,3.0,2.0,1915.0,1.295,14407,1119,VIC,2718
10734,Williamstown,2,6.8,2.0,1.0,1900.0,0.98,14407,1119,VIC,2718
10735,Williamstown,3,6.8,3.0,2.0,1970.0,1.075,14407,1119,VIC,2718
10736,Windsor,4,4.6,4.0,2.0,1990.0,1.35,7273,1144,VIC,2771
10737,Wollert,4,25.5,4.0,3.0,2014.0,0.745,24407,1012,VIC,1611
10738,Wollert,4,25.5,4.0,3.0,2015.0,0.85,24407,1012,VIC,1611
10739,Yarraville,4,6.3,4.0,3.0,1935.0,2.185,15636,1116,VIC,2706
10740,Yarraville,4,6.3,4.0,1.0,1915.0,1.85,15636,1116,VIC,2706
10741,Yarraville,3,6.3,3.0,1.0,1900.0,0.89,15636,1116,VIC,2706
10742,Alphington,4,5.7,4.0,2.0,1925.0,1.575,5702,1157,VIC,2794
10743,Altona Meadows,4,15.5,4.0,2.0,1990.0,0.761,18479,968,VIC,871
10744,Berwick,4,35.2,4.0,2.0,2010.0,0.78,50298,1029,VIC,1901
10745,Broadmeadows,3,14.0,3.0,1.0,1975.0,0.65,12524,900,VIC,158
10746,Broadmeadows,3,14.0,3.0,1.0,1970.0,0.698,12524,900,VIC,158
10747,Brunswick,4,5.2,4.0,2.0,1920.0,1.32,24896,1144,VIC,2772
10748,Bundoora,3,12.1,3.0,1.0,1970.0,0.64,28068,1023,VIC,1815
10749,Coburg,3,6.7,3.0,1.0,1940.0,0.975,26574,1091,VIC,2586
10750,Craigieburn,4,20.6,4.0,2.0,2013.0,0.66,65178,968,VIC,879
10751,Craigieburn,3,20.6,3.0,2.0,2013.0,0.455,65178,968,VIC,879
10752,Craigieburn,4,20.6,4.0,2.0,1992.0,0.583,65178,968,VIC,879
10753,Craigieburn,4,20.6,4.0,2.0,2005.0,0.6135,65178,968,VIC,879
10754,Craigieburn,4,20.6,4.0,2.0,2017.0,0.74,65178,968,VIC,879
10755,Craigieburn,4,20.6,4.0,2.0,2010.0,0.7,65178,968,VIC,879
10756,Craigieburn,3,20.6,3.0,2.0,1991.0,0.5625,65178,968,VIC,879
10757,Dallas,3,14.0,3.0,2.0,1990.0,0.51,6762,889,VIC,99
10758,Dallas,3,14.0,3.0,2.0,1960.0,0.52,6762,889,VIC,99
10759,Dandenong North,3,24.7,3.0,2.0,1970.0,0.6425,22550,953,VIC,648
10760,Doncaster,5,12.4,5.0,4.0,1974.0,2.25,25020,1084,VIC,2559
10761,Doncaster East,5,14.3,5.0,3.0,1980.0,1.2,30926,1075,VIC,2485
10762,Eltham,4,18.0,4.0,2.0,2015.0,1.23,18847,1097,VIC,2640
10763,Epping,3,19.6,3.0,1.0,1985.0,0.5895,33489,960,VIC,738
10764,Gladstone Park,3,12.9,3.0,2.0,1970.0,0.6195,8213,945,VIC,526
10765,Glen Waverley,5,16.7,5.0,3.0,1978.0,0.815,42642,1100,VIC,2663
10766,Glenroy,4,11.2,4.0,2.0,1970.0,0.8765,23792,1014,VIC,1652
10767,Glenroy,3,11.2,3.0,1.0,1950.0,0.68,23792,1014,VIC,1652
10768,Glenroy,3,11.2,3.0,1.0,1960.0,0.777777,23792,1014,VIC,1652
10769,Greenvale,4,20.4,4.0,2.0,2013.0,0.675,21274,1016,VIC,1683
10770,Heidelberg,3,8.9,3.0,1.0,2012.0,0.588,7360,1119,VIC,2721
10771,Hoppers Crossing,3,18.4,3.0,2.0,1980.0,0.428,37216,943,VIC,479
10772,Keilor East,4,11.7,4.0,2.0,1980.0,1.0,15078,1018,VIC,1709
10773,Lysterfield,3,24.8,3.0,1.0,1980.0,0.73,6681,1042,VIC,2098
10774,Melton South,3,29.8,3.0,1.0,1980.0,0.38,11362,869,VIC,47
10775,Mernda,4,25.9,4.0,2.0,2016.0,0.61,23369,1007,VIC,1518
10776,Mill Park,5,17.9,5.0,2.0,1990.0,0.78,28712,980,VIC,1026
10777,Mill Park,3,17.9,3.0,2.0,1985.0,0.763,28712,980,VIC,1026
10778,Mulgrave,4,18.8,4.0,1.0,1970.0,0.845,19889,1042,VIC,2074
10779,Northcote,4,5.3,4.0,1.0,1940.0,1.7,25276,1150,VIC,2784
10780,Northcote,3,5.3,3.0,1.0,1925.0,1.66,25276,1150,VIC,2784
10781,Pakenham,3,47.3,3.0,1.0,1979.0,0.51,54118,951,VIC,613
10782,Point Cook,4,14.7,4.0,2.0,2010.0,0.64,66781,1071,VIC,2441
10783,Point Cook,3,14.7,3.0,2.0,2006.0,0.516,66781,1071,VIC,2441
10784,Port Melbourne,3,3.5,3.0,1.0,1995.0,1.1,17633,1138,VIC,2756
10785,Reservoir,2,12.0,2.0,1.0,1998.0,0.46,51096,1015,VIC,1674
10786,Reservoir,2,12.0,2.0,1.0,1950.0,0.65,51096,1015,VIC,1674
10787,Roxburgh Park,4,20.6,4.0,2.0,2000.0,0.705,24129,945,VIC,523
10788,Roxburgh Park,4,20.6,4.0,2.0,1998.0,0.622,24129,945,VIC,523
10789,South Morang,4,20.5,4.0,2.0,2013.0,0.774,24989,996,VIC,1314
10790,Tarneit,5,18.4,5.0,2.0,2010.0,0.61,56370,1014,VIC,1655
10791,Taylors Hill,4,18.0,4.0,2.0,2005.0,0.7,15419,995,VIC,1303
10792,Thomastown,4,15.3,4.0,1.0,1985.0,0.5925,20234,914,VIC,235
10793,Wantirna South,5,14.7,5.0,3.0,2012.0,1.180501,20754,1053,VIC,2248
10794,Wollert,4,25.5,4.0,2.0,2014.0,0.74,24407,1012,VIC,1611
10795,Abbotsford,3,3.0,3.0,2.0,2004.0,0.955,9088,1163,VIC,2804
10796,Abbotsford,3,3.0,3.0,1.0,1970.0,1.2,9088,1163,VIC,2804
10797,Altona Meadows,4,15.5,4.0,2.0,2000.0,0.783,18479,968,VIC,871
10798,Ascot Vale,3,4.3,3.0,2.0,1890.0,1.55,15197,1093,VIC,2613
10799,Balaclava,2,6.4,2.0,1.0,1900.0,1.062,5392,1146,VIC,2781
10800,Balwyn North,5,9.7,5.0,2.0,1950.0,2.35,21302,1127,VIC,2737
10801,Beaumaris,4,17.3,4.0,2.0,1970.0,2.082,13947,1129,VIC,2742
10802,Beaumaris,3,17.3,3.0,1.0,1950.0,1.73,13947,1129,VIC,2742
10803,Bentleigh,3,11.4,3.0,2.0,1960.0,1.3605,17921,1117,VIC,2709
10804,Bentleigh East,3,13.8,3.0,3.0,2011.0,1.1,30159,1089,VIC,2581
10805,Bentleigh East,3,13.8,3.0,1.0,1955.0,1.16,30159,1089,VIC,2581
10806,Bentleigh East,2,13.8,2.0,1.0,1950.0,1.43,30159,1089,VIC,2581
10807,Blackburn,3,13.4,3.0,1.0,1955.0,1.505,14478,1117,VIC,2710
10808,Blackburn North,5,13.4,5.0,2.0,1960.0,0.99,7627,1081,VIC,2538
10809,Blackburn South,3,13.4,3.0,1.0,1970.0,1.05,10939,1092,VIC,2599
10810,Blackburn South,4,13.4,4.0,2.0,1979.0,1.25,10939,1092,VIC,2599
10811,Boronia,4,25.0,4.0,1.0,1950.0,0.765,23607,999,VIC,1359
10812,Brighton East,3,10.3,3.0,2.0,2012.0,1.42,16757,1131,VIC,2743
10813,Broadmeadows,3,14.0,3.0,2.0,1960.0,0.62,12524,900,VIC,158
10814,Brunswick,4,5.2,4.0,2.0,1915.0,1.585,24896,1144,VIC,2772
10815,Bulleen,3,10.8,3.0,2.0,1970.0,1.198,11219,1061,VIC,2350
10816,Burnley,3,2.4,3.0,2.0,2015.0,1.94,794,1165,VIC,2808
10817,Burwood,3,10.4,3.0,2.0,1950.0,1.32,15147,1095,VIC,2630
10818,Burwood East,3,14.7,3.0,1.0,1963.0,1.25,10675,1063,VIC,2365
10819,Camberwell,5,7.7,5.0,2.0,1970.0,1.55,21965,1156,VIC,2793
10820,Carlton,2,1.6,2.0,1.0,2006.0,0.65,16055,1144,VIC,2770
10821,Carlton North,2,3.5,2.0,1.0,1890.0,1.21,6177,1176,VIC,2817
10822,Caroline Springs,3,14.8,3.0,2.0,2000.0,0.58,24488,1014,VIC,1656
10823,Cheltenham,4,17.9,4.0,2.0,1950.0,1.15,23992,1072,VIC,2459
10824,Cheltenham,4,17.9,4.0,3.0,1975.0,1.185,23992,1072,VIC,2459
10825,Cheltenham,5,17.9,5.0,3.0,1970.0,1.36,23992,1072,VIC,2459
10826,Clarinda,4,17.5,4.0,2.0,1955.0,1.15,7441,996,VIC,1324
10827,Coburg,3,6.7,3.0,1.0,1940.0,1.03,26574,1091,VIC,2586
10828,Coburg,3,6.7,3.0,1.0,1980.0,1.085,26574,1091,VIC,2586
10829,Coburg,3,6.7,3.0,2.0,1955.0,0.74,26574,1091,VIC,2586
10830,Coburg,4,6.7,4.0,2.0,1970.0,1.32,26574,1091,VIC,2586
10831,Coolaroo,2,17.4,2.0,1.0,1970.0,0.495,3193,871,VIC,50
10832,Craigieburn,3,20.6,3.0,3.0,2014.0,0.515,65178,968,VIC,879
10833,Craigieburn,4,20.6,4.0,2.0,1990.0,0.615,65178,968,VIC,879
10834,Craigieburn,3,20.6,3.0,2.0,2004.0,0.525,65178,968,VIC,879
10835,Craigieburn,3,20.6,3.0,1.0,1987.0,0.56275,65178,968,VIC,879
10836,Craigieburn,3,20.6,3.0,2.0,1980.0,0.495,65178,968,VIC,879
10837,Craigieburn,4,20.6,4.0,3.0,1980.0,0.655,65178,968,VIC,879
10838,Craigieburn,3,20.6,3.0,2.0,2003.0,0.535,65178,968,VIC,879
10839,Croydon,3,23.0,3.0,1.0,1970.0,0.8,28608,1021,VIC,1775
10840,Croydon North,3,23.0,3.0,1.0,1970.0,0.6655,8092,1047,VIC,2154
10841,Croydon North,3,23.0,3.0,2.0,1940.0,0.61,8092,1047,VIC,2154
10842,Croydon South,3,23.0,3.0,2.0,1970.0,0.702,4759,1030,VIC,1920
10843,Croydon South,4,23.0,4.0,2.0,1970.0,1.0,4759,1030,VIC,1920
10844,Dandenong,3,24.7,3.0,2.0,1982.0,0.57,30127,923,VIC,294
10845,Dandenong North,3,24.7,3.0,2.0,1999.0,0.59,22550,953,VIC,648
10846,Deer Park,3,14.8,3.0,1.0,1990.0,0.6,18145,922,VIC,282
10847,Delahey,4,18.0,4.0,2.0,1995.0,0.615,8077,899,VIC,155
10848,Derrimut,4,14.7,4.0,2.0,2008.0,0.805,8651,993,VIC,1254
10849,Donvale,7,16.1,7.0,4.0,1985.0,1.95,12644,1083,VIC,2547
10850,Doreen,3,25.9,3.0,2.0,2012.0,0.58,27122,1011,VIC,1602
10851,Doreen,3,25.9,3.0,2.0,2013.0,0.5855,27122,1011,VIC,1602
10852,Elwood,1,7.2,1.0,1.0,1970.0,0.396,15153,1154,VIC,2790
10853,Epping,3,19.6,3.0,1.0,1975.0,0.616,33489,960,VIC,738
10854,Fawkner,3,13.1,3.0,2.0,1995.0,0.725,14274,982,VIC,1057
10855,Fawkner,3,13.1,3.0,1.0,1960.0,0.8005,14274,982,VIC,1057
10856,Fawkner,2,13.1,2.0,1.0,1960.0,0.7,14274,982,VIC,1057
10857,Ferntree Gully,3,24.8,3.0,1.0,1986.0,0.668,27398,999,VIC,1362
10858,Ferntree Gully,4,24.8,4.0,3.0,1975.0,0.723,27398,999,VIC,1362
10859,Frankston,4,38.0,4.0,2.0,1970.0,0.823,37331,981,VIC,1042
10860,Frankston South,3,38.0,3.0,1.0,1960.0,0.73,18801,1056,VIC,2290
10861,Glen Iris,4,7.3,4.0,2.0,1945.0,1.9975,26131,1159,VIC,2797
10862,Glen Waverley,5,16.7,5.0,3.0,1975.0,1.758,42642,1100,VIC,2663
10863,Glen Waverley,4,16.7,4.0,2.0,1975.0,1.459,42642,1100,VIC,2663
10864,Glen Waverley,3,16.7,3.0,1.0,1960.0,1.7,42642,1100,VIC,2663
10865,Greenvale,5,20.4,5.0,2.0,2002.0,0.7,21274,1016,VIC,1683
10866,Hadfield,3,11.2,3.0,3.0,1960.0,0.73,6269,996,VIC,1313
10867,Hampton East,4,13.8,4.0,2.0,1965.0,1.71,5069,1097,VIC,2641
10868,Hawthorn,2,5.3,2.0,1.0,1910.0,1.6,22322,1169,VIC,2813
10869,Hoppers Crossing,3,18.4,3.0,2.0,1999.0,0.646,37216,943,VIC,479
10870,Hoppers Crossing,4,18.4,4.0,2.0,1992.0,0.571,37216,943,VIC,479
10871,Hoppers Crossing,3,18.4,3.0,2.0,1975.0,0.61,37216,943,VIC,479
10872,Keilor Downs,3,15.5,3.0,1.0,1990.0,0.65,9857,950,VIC,587
10873,Keilor East,5,11.7,5.0,4.0,2009.0,1.75,15078,1018,VIC,1709
10874,Keilor East,4,11.7,4.0,2.0,1960.0,0.9015,15078,1018,VIC,1709
10875,Keilor East,3,11.7,3.0,2.0,2003.0,0.763,15078,1018,VIC,1709
10876,Kew East,4,7.3,4.0,2.0,1960.0,2.025,6620,1137,VIC,2754
